spectrum_name	ion	peak_num	merged_rt	merged_mz	merged_height	persistence	aligned_rt	aligned_mz	value
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	83	9.4375	869.0	3.550496	3.550496	9.4375	869.0	1.4259456
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	84	6.1625000000000005	821.0	3.5060104	3.5060104	6.1625000000000005	821.0	2.5086280999999997
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	85	16.5125	1163.0	3.5492133999999997	3.3879474	16.5125	1163.0	1.3203244
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	86	22.387500000000003	1189.0	5.31462	3.369345	22.387500000000003	1189.0	3.2942196
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	87	20.712500000000002	1007.0	3.739926	3.359238	20.712500000000002	1007.0	1.6537203999999999
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	88	16.7625	845.0	3.32313	3.32313	16.7625	845.0	0.0
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	89	20.212500000000002	1187.0	3.471267	3.310001	20.212500000000002	1187.0	2.0753801999999997
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	90	9.3375	985.0	3.3077492	3.3077492	9.3375	985.0	0.2640656
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	91	23.1125	975.0	8.905921000000001	3.306127400000001	23.1125	975.0	30.308161999999996
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	92	22.262500000000003	1049.0	4.363938	3.2920576	22.262500000000003	1049.0	0.0990244
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	93	22.6875	1011.0	4.846933	3.2831659999999996	22.6875	1011.0	5.062623800000001
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	94	22.9375	1127.0	6.1242949	3.2594139	22.9375	1127.0	6.5917069999999995
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	95	18.1625	1389.0	3.613119	3.25406	18.1625	1389.0	0.5256535
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	96	22.212500000000002	1345.0	4.1115366	3.2439406	22.212500000000002	1345.0	5.482656500000001
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	97	22.1625	935.0	4.295177	3.2071962999999997	22.1625	935.0	5.1187229
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	98	18.5125	1269.0	3.527091	3.1989174	18.5125	1269.0	0.297076
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	99	20.5625	1303.0	4.10928	3.1832089	20.5625	1303.0	0.7921916
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	100	19.512500000000003	1119.0	3.309986	3.15489	19.512500000000003	1119.0	0.099025
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	101	20.5625	1087.0	3.3421700000000003	3.0880484000000004	20.5625	1087.0	0.49512500000000004
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	102	17.087500000000002	1257.0	3.405765	3.0501741	17.087500000000002	1257.0	0.19804929999999998
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	103	22.337500000000002	997.0	4.393249	3.0435100000000004	22.337500000000002	997.0	3.1019432
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	104	23.2875	1293.0	28.6672	3.004266000000001	23.2875	1293.0	60.245613399999996
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	105	17.212500000000002	1185.0	3.453635	2.983462	17.212500000000002	1185.0	0.39610009999999996
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	106	21.9375	1271.0	4.752563	2.9635840000000004	21.9375	1271.0	4.9190372
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	107	21.962500000000002	1125.0	4.102425	2.9378156000000004	21.962500000000002	1125.0	1.929333
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	108	22.4375	887.0	3.8792470000000003	2.9348160000000005	22.4375	887.0	5.195476599999999
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	109	21.6125	931.0	3.5456532000000003	2.9239422000000004	21.6125	931.0	6.702313999999999
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	110	17.6625	1231.0	3.3986080000000003	2.901923	17.6625	1231.0	0.1980488
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	111	22.2875	1397.0	4.0019998999999995	2.892876899999999	22.2875	1397.0	2.2957206
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	112	10.4375	1399.0	2.8413193	2.8413193	10.4375	1399.0	0.0
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	113	21.837500000000002	917.0	3.6843268	2.8378662	21.837500000000002	917.0	5.953859099999999
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	114	20.637500000000003	1041.0	3.2818709999999998	2.8304449999999997	20.637500000000003	1041.0	1.680112
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	115	6.7125	935.0	2.794378	2.794378	6.7125	935.0	0.982825
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	116	23.0625	1265.0	4.6813012	2.7807432	23.0625	1265.0	1.7774856999999997
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	117	22.012500000000003	1293.0	4.599235999999999	2.7556879999999992	22.012500000000003	1293.0	12.2427637
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	118	22.212500000000002	1233.0	4.253006	2.746549	22.212500000000002	1233.0	10.1203086
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	119	7.7125	863.0	3.067099	2.746034	7.7125	863.0	0.9027795
